eta_step,refresh_interval,eta_times_L,max_score_span_exposure,max_block_KL,final_true_reward,minimum_true_reward,ever_below_initial,first_below_round,harmful_update_count,first_harmful_round
1.5,15,22.5,15.80387819760531,4.646583749449514,0.5104032959733446,0.5104032959733446,1,23.0,13,7.0
1.5,16,24.0,15.380081403546178,4.043992941431829,0.5543662540642657,0.5543662540642657,1,16.0,13,7.0
1.75,1,1.75,1.0807119412559099,0.026595146686097502,0.6542872437301007,0.5711823061817947,0,,0,
1.75,2,3.5,2.1614238825118197,0.10180406088024668,0.6542873107693628,0.5711823061817947,0,,0,
1.75,3,5.25,3.2421358237677302,0.2176451894593754,0.6542873150697531,0.5711823061817947,0,,0,
1.75,4,7.0,4.322847765023639,0.3658584525063448,0.6542873150850496,0.5711823061817947,0,,1,24.0
1.75,5,8.75,5.40355970627955,0.538667888086122,0.6542873149715774,0.5711823061817947,0,,3,10.0
1.75,6,10.5,6.4842716475354605,0.7289175048125629,0.6542333694188822,0.5711823061817947,0,,7,6.0
1.75,7,12.25,7.56498358879137,0.929994326497644,0.6541430876023906,0.5711823061817947,0,,8,6.0
1.75,8,14.0,8.645695530047279,1.1358117154614955,0.6397363154283916,0.5711823061817947,0,,11,6.0
1.75,9,15.75,9.72640747130319,1.7840615101699266,0.6526278214735212,0.5711823061817947,0,,10,6.0
1.75,10,17.5,13.450709964236271,3.6972714827511504,0.6265886582438541,0.4856212003102117,1,19.0,11,6.0
1.75,11,19.25,17.61734566561742,6.315067258047852,0.4678884715169017,0.3902763138749383,1,19.0,13,6.0
1.75,12,21.0,22.16308515596191,9.000184677528585,0.31869412094462984,0.31869412094462984,1,20.0,15,6.0
1.75,13,22.75,22.89687826682633,9.619116779159375,0.3241636540859632,0.3241636540859632,1,13.0,15,6.0
1.75,14,24.5,23.061212192656992,9.88987934979984,0.3402830301822001,0.3402830301822001,1,13.0,15,6.0
1.75,15,26.25,22.69374978412348,9.674657849476938,0.3712758035324927,0.3712758035324927,1,13.0,15,6.0
1.75,16,28.0,21.82910558474724,8.773071150563204,0.42423835582268205,0.42423835582268205,1,13.0,15,6.0
2.0,1,2.0,1.2350993614353258,0.03453781335441991,0.6542873088241378,0.5711823061817947,0,,0,
2.0,2,4.0,2.4701987228706517,0.13112120713972814,0.6542873149941351,0.5711823061817947,0,,0,
2.0,3,6.0,3.7052980843059773,0.2776692081870384,0.654287315085049,0.5711823061817947,0,,0,
2.0,4,8.0,4.940397445741303,0.4620673266083202,0.6542873150378768,0.5711823061817947,0,,5,8.0
2.0,5,10.0,6.1754968071766285,0.6731759379869904,0.6542869899140563,0.5711823061817947,0,,7,9.0
2.0,6,12.0,7.410596168611955,0.9008430137087267,0.6526226206831026,0.5711823061817947,0,,9,6.0
2.0,7,14.0,8.645695530047279,1.135811715461496,0.6541412797179945,0.5711823061817947,0,,9,6.0
2.0,8,16.0,10.20709597017233,2.002485571766063,0.6238126713655727,0.5614939125136156,1,16.0,11,6.0
2.0,9,18.0,14.600606302969034,4.396155050942003,0.6538817849904028,0.45758004815321807,1,16.0,10,6.0
2.0,10,20.0,19.520873522575542,7.4947743933063675,0.5280856462313802,0.35568938416217916,1,17.0,12,6.0
2.0,11,22.0,24.919843688007433,10.382409829041578,0.32877353041205665,0.2913570446491552,1,17.0,13,6.0
2.0,12,24.0,30.76016280709235,12.794435933875965,0.2568112742075254,0.2568112742075254,1,12.0,15,6.0
2.0,13,26.0,31.31899904408973,13.661114564639615,0.26052684855040803,0.26052684855040803,1,12.0,15,6.0
2.0,14,28.0,31.184436549638917,14.294493654945601,0.2692365508922753,0.2692365508922753,1,12.0,15,6.0
2.0,15,30.0,30.407671381704894,14.571332572623826,0.285825391076224,0.285825391076224,1,12.0,15,6.0
2.0,16,32.0,29.033458412795863,14.21878679560644,0.31751923383190744,0.31751923383190744,1,12.0,15,6.0
2.25,1,2.25,1.3894867816147416,0.043453315150887094,0.6542873146028214,0.5711823061817947,0,,0,
2.25,2,4.5,2.778973563229483,0.16355999737610877,0.6542873150841502,0.5711823061817947,0,,0,
2.25,3,6.75,4.168460344844225,0.3430048126221808,0.6542873150850497,0.5711823061817947,0,,2,13.0
2.25,4,9.0,5.557947126458966,0.5649383893431181,0.6542873149257818,0.5711823061817947,0,,5,8.0
2.25,5,11.25,6.947433908073707,0.8141351640537648,0.6542488165509013,0.5711823061817947,0,,8,5.0
2.25,6,13.5,8.33692068968845,1.076854431475816,0.6399204734596298,0.5711823061817947,0,,11,5.0
2.25,7,15.75,9.72640747130319,1.7840615101699282,0.6542816942252351,0.5711823061817947,0,,10,5.0
2.25,8,18.0,14.600606302969034,4.396155050942004,0.6272824750417564,0.4575800481532182,1,15.0,11,5.0
2.25,9,20.25,20.170427408841128,7.880856376275407,0.6214990771092282,0.3454525766310107,1,15.0,11,5.0
2.25,10,22.5,26.339796996008854,11.025653652251423,0.3754869039716276,0.28062874228704854,1,16.0,13,5.0
2.25,11,24.75,33.05801160142514,13.607323656465622,0.262820367496848,0.24825484555879396,1,11.0,15,5.0
2.25,12,27.0,40.2879122417015,15.855100469262986,0.2305281214952226,0.2305281214952226,1,11.0,17,5.0
2.25,13,29.25,40.618030496069316,16.942312904050866,0.23298971251503645,0.23298971251503645,1,11.0,17,5.0
2.25,14,31.5,40.132928773754195,17.86573112827247,0.23804700866060177,0.23804700866060177,1,11.0,17,5.0
2.25,15,33.75,38.896079518965216,18.547241151946043,0.2471137291799611,0.2471137291799611,1,11.0,17,5.0
2.25,16,36.0,36.96094768451335,18.811845662221025,0.26371599391105216,0.26371599391105216,1,11.0,16,5.0
2.5,1,2.5,1.5438742017941571,0.053318689835813414,0.6542873150529256,0.5711823061817947,0,,0,
2.5,2,5.0,3.0877484035883143,0.1989253464747112,0.6542873150850468,0.5711823061817947,0,,0,
2.5,3,7.5,4.631622605382471,0.41304681155994727,0.6542873150850496,0.5711823061817947,0,,0,
2.5,4,10.0,6.1754968071766285,0.6731759379869904,0.654286799175307,0.5711823061817947,0,,5,8.0
2.5,5,12.5,7.719371008970786,0.9592413379377842,0.6536271646152373,0.5711823061817947,0,,8,5.0
2.5,6,15.0,9.263245210764943,1.2534217168022117,0.5994916561140919,0.5711823061817947,0,,11,5.0
2.5,7,17.5,13.450709964236271,3.697271482751151,0.6536585814807694,0.48562120031021183,1,13.0,9,5.0
2.5,8,20.0,19.52087352257554,7.494774393306363,0.6484169225715333,0.35568938416217927,1,14.0,10,5.0
2.5,9,22.5,26.339796996008847,11.025653652251416,0.4999756007036844,0.2806287422870486,1,14.0,11,5.0
2.5,10,25.0,33.83663239787507,13.86995779677948,0.2847272074441137,0.24576369576813703,1,10.0,13,5.0
2.5,11,27.5,41.961208846560524,16.32532819647356,0.2344360537908591,0.22770596276392224,1,10.0,15,5.0
2.5,12,30.0,50.67945230284149,18.56107274966721,0.21738219132109188,0.21738219132109188,1,10.0,17,5.0
2.5,13,32.5,50.74405555764292,19.85205809762663,0.21903458859911187,0.21903458859911187,1,10.0,17,5.0
2.5,14,35.0,49.87391951366728,21.017553623641177,0.2221995700819111,0.2221995700819111,1,10.0,17,5.0
2.5,15,37.5,48.14334254657609,22.00128386347682,0.22769310095275058,0.22769310095275058,1,10.0,17,5.0
2.5,16,40.0,45.61267655353403,22.688781828781764,0.23737027055558094,0.23737027055558094,1,10.0,17,5.0
2.75,1,2.75,1.6982616219735729,0.06411046493536125,0.6542873150832308,0.5711823061817947,0,,0,
2.75,2,5.5,3.3965232439471458,0.2370247389191112,0.6542873150850497,0.5711823061817947,0,,0,
2.75,3,8.25,5.094784865920718,0.48721212298993877,0.6542873150845802,0.5711823061817947,0,,7,6.0
2.75,4,11.0,6.7930464878942916,0.7855397588943405,0.654254515501097,0.5711823061817947,0,,11,4.0
2.75,5,13.75,8.491308109867864,1.106333482108056,0.6506446542196221,0.5711823061817947,0,,11,4.0
2.75,6,16.5,11.253016827036324,2.4943856181806052,0.5480525291042836,0.5383683139749371,1,12.0,13,4.0
2.75,7,19.25,17.617345665617425,6.315067258047855,0.653222925926723,0.39027631387493833,1,12.0,11,4.0
2.75,8,22.0,24.919843688007433,10.382409829041578,0.6466941146026887,0.2913570446491552,1,13.0,10,4.0
2.75,9,24.75,33.05801160142514,13.607323656465624,0.35622361463066204,0.24825484555879393,1,9.0,12,4.0
2.75,10,27.5,41.961208846560545,16.325328196473563,0.2458206342574926,0.22770596276392227,1,9.0,14,4.0
2.75,11,30.25,51.58301521533843,18.77558678576016,0.2200233765258436,0.21661646219539094,1,9.0,16,4.0
2.75,12,33.0,61.89604461271878,21.04780802959991,0.210308762598869,0.210308762598869,1,9.0,18,4.0
2.75,13,35.75,61.67518277322035,22.536282660621954,0.21139621807189252,0.21139621807189252,1,9.0,18,4.0
2.75,14,38.5,60.40297824932804,23.926310142043324,0.21339865593364718,0.21339865593364718,1,9.0,18,4.0
2.75,15,41.25,58.16271169316076,25.17328479301063,0.2168299681259217,0.2168299681259217,1,9.0,18,4.0
2.75,16,44.0,55.01907382028523,26.191736290942636,0.22280815034024712,0.22280815034024712,1,9.0,18,4.0
3.0,1,3.0,1.8526490421529886,0.07580476756218524,0.654287315084964,0.5711823061817947,0,,0,
3.0,2,6.0,3.7052980843059773,0.27766920818703844,0.6542873150850497,0.5711823061817947,0,,1,22.0
3.0,3,9.0,5.557947126458966,0.5649383893431179,0.6542873150830184,0.5711823061817947,0,,7,6.0
3.0,4,12.0,7.410596168611955,0.9008430137087268,0.6537047065041939,0.5711823061817947,0,,11,4.0
3.0,5,15.0,9.263245210764943,1.2534217168022117,0.6463162401113774,0.5711823061817947,0,,11,4.0
3.0,6,18.0,14.600606302969034,4.396155050942005,0.538270484136629,0.4575800481532182,1,11.0,13,4.0
3.0,7,21.0,22.16308515596192,9.000184677528594,0.6542860618468949,0.31869412094462973,1,12.0,10,4.0
3.0,8,24.0,30.760162807092357,12.794435933875969,0.5655836918831192,0.2568112742075254,1,8.0,11,4.0
3.0,9,27.0,40.2879122417015,15.855100469262988,0.27867361968564713,0.23052812149522256,1,8.0,13,4.0
3.0,10,30.0,50.679452302841504,18.561072749667215,0.22676231655825393,0.2173821913210919,1,8.0,14,4.0
3.0,11,33.0,61.89604461271876,21.04780802959991,0.21209117847416095,0.21030876259886902,1,8.0,16,4.0
3.0,12,36.0,73.92189536902671,23.377487055032624,0.20637937543409027,0.20637937543409027,1,8.0,18,4.0
3.0,13,39.0,73.41342383958059,25.058918312831615,0.20707823905054779,0.20707823905054779,1,8.0,18,4.0
3.0,14,42.0,71.74080402336476,26.66334065561663,0.208334997183965,0.208334997183965,1,8.0,18,4.0
3.0,15,45.0,68.9936999222187,28.154799044215764,0.21047639665401605,0.21047639665401605,1,8.0,18,4.0
3.0,16,48.0,65.23746895324585,29.466222680596932,0.21420200605538586,0.21420200605538586,1,8.0,18,4.0
3.25,1,3.25,2.0070364623324046,0.08837742573413744,0.6542873150850465,0.5711823061817947,0,,0,
3.25,2,6.5,4.014072924664809,0.32067392199016687,0.6542873150850497,0.5711823061817947,0,,3,15.0
3.25,3,9.75,6.021109386997213,0.6456821767094152,0.6542873102493263,0.5711823061817947,0,,7,6.0
3.25,4,13.0,8.028145849329618,1.017955511529883,0.6493778019127721,0.5711823061817947,0,,11,4.0
3.25,5,16.25,10.725543862830559,2.2391579749752326,0.6443523150739339,0.5502637093157906,1,10.0,11,4.0
3.25,6,19.5,18.244247441559665,6.71020659224747,0.5968962647570017,0.3781293759929449,1,10.0,12,4.0
3.25,7,22.75,27.059947042612944,11.336239736149105,0.6525595931445299,0.275868249887608,1,7.0,10,4.0
3.25,8,26.0,37.013362506651504,14.885716760595189,0.41855944100412273,0.23723613802350094,1,7.0,11,4.0
3.25,9,29.25,48.0031269499001,17.908395248803647,0.24412832997310813,0.2199306653815842,1,7.0,13,4.0
3.25,10,32.5,59.97024747721437,20.645568461154735,0.21628836600709417,0.21121527127608253,1,7.0,15,4.0
3.25,11,35.75,72.8888523683513,23.188284175984073,0.20757454289034655,0.2066276243702811,1,7.0,17,4.0
3.25,12,39.0,86.7613190831407,25.58946983282451,0.2041591323424955,0.2041591323424955,1,7.0,18,4.0
3.25,13,42.25,85.9824891102826,27.45967392991337,0.20459613475049138,0.20459613475049138,1,7.0,18,4.0
3.25,14,45.5,83.93132615675712,29.27038675807642,0.20537139053468784,0.20537139053468784,1,7.0,18,4.0
3.25,15,48.75,80.70009783631477,30.992687994861907,0.20669099757000384,0.20669099757000384,1,7.0,18,4.0
3.25,16,52.0,76.34961731443306,32.573753398469265,0.20899206392405717,0.20899206392405717,1,7.0,18,4.0
3.5,1,3.5,2.1614238825118197,0.10180406088024668,0.6542873150850494,0.5711823061817947,0,,0,
3.5,2,7.0,4.322847765023639,0.36585845250634497,0.6542873150850496,0.5711823061817947,0,,4,13.0
3.5,3,10.5,6.4842716475354605,0.7289175048125631,0.6542868118450641,0.5711823061817947,0,,7,6.0
3.5,4,14.0,8.645695530047279,1.1358117154614957,0.6323777715965395,0.5711823061817947,0,,11,4.0
3.5,5,17.5,13.450709964236271,3.697271482751151,0.6410829208280167,0.48562120031021183,1,10.0,11,4.0
3.5,6,21.0,22.16308515596191,9.000184677528585,0.6542375607040786,0.3186941209446299,1,10.0,11,4.0
3.5,7,24.5,32.28569706971978,13.340721012845762,0.65419265942987,0.25091570773334326,1,7.0,9,4.0
3.5,8,28.0,43.65821116949449,16.78705985883345,0.30969038931098347,0.22517880403615165,1,7.0,11,4.0
3.5,9,31.5,56.18610028325589,19.827214308672627,0.2265291053203041,0.21331958770964032,1,7.0,13,4.0
3.5,10,35.0,69.82348731913419,22.615626631285995,0.2102464808038707,0.20744735364379763,1,7.0,15,4.0
3.5,11,38.5,84.56416954905924,25.22773437630331,0.2049534300061136,0.20444777292124733,1,7.0,17,4.0
3.5,12,42.0,100.43712563271065,27.710337567846068,0.2028960335336918,0.2028960335336918,1,7.0,19,4.0
3.5,13,45.5,99.42634021646607,29.765354589349435,0.20316092059481416,0.20316092059481416,1,7.0,19,4.0
3.5,14,49.0,97.0400417918522,31.77548390971861,0.20362726129615993,0.20362726129615993,1,7.0,19,4.0
3.5,15,52.5,93.36767798003861,33.71755916684187,0.20442245745801346,0.20442245745801346,1,7.0,18,4.0
3.5,16,56.0,88.45834395813704,35.550014501958735,0.2058165346097,0.2058165346097,1,7.0,18,4.0
3.75,1,3.75,2.3158113026912357,0.11606017138146454,0.6542873150850496,0.5711823061817947,0,,0,
3.75,2,7.5,4.631622605382471,0.41304681155994694,0.6542873150850497,0.5711823061817947,0,,0,
3.75,3,11.25,6.947433908073707,0.8141351640537647,0.65427270187373,0.5711823061817947,0,,8,3.0
3.75,4,15.0,9.263245210764943,1.2534217168022117,0.599577993204426,0.5711823061817947,0,,12,3.0
3.75,5,18.75,16.38681116786608,5.529249704677545,0.6313342421710098,0.4161504489190173,1,9.0,11,3.0
3.75,6,22.5,26.339796996008854,11.02565365225142,0.6071553208729263,0.2806287422870486,1,10.0,12,3.0
3.75,7,26.25,37.82291630687246,15.131997559666894,0.6354125906819925,0.23540975199911995,1,7.0,10,3.0
3.75,8,30.0,50.67945230284149,18.56107274966721,0.2593947188814787,0.2173821913210919,1,7.0,12,3.0
3.75,9,33.75,64.82679919827535,21.64313710932652,0.21657982036736995,0.20910446106181235,1,7.0,14,3.0
3.75,10,37.5,80.23890424429348,24.49629935175349,0.20667265153730954,0.20511326021346615,1,7.0,16,3.0
3.75,11,41.25,96.93785282193457,27.187529922243698,0.20341919378555406,0.20314863004703004,1,7.0,18,3.0
3.75,12,45.0,114.98949987036451,29.759195091876283,0.20217595931524313,0.20217595931524313,1,7.0,20,3.0
3.75,13,48.75,113.80783028198236,31.994937382172477,0.20233144524536234,0.20233144524536234,1,7.0,20,3.0
3.75,14,52.5,111.15199759528409,34.19806971073424,0.20260392871980804,0.20260392871980804,1,7.0,20,3.0
3.75,15,56.25,107.10105696278566,36.35027940040868,0.20306953499022115,0.20306953499022115,1,7.0,20,3.0
3.75,16,60.0,101.68281699417622,38.41897622752303,0.20389098206645062,0.20389098206645062,1,7.0,20,3.0
4.0,1,4.0,2.4701987228706517,0.13112120713972839,0.6542873150850497,0.5711823061817947,0,,1,22.0
4.0,2,8.0,4.940397445741303,0.4620673266083202,0.6542873150850497,0.5711823061817947,0,,1,24.0
4.0,3,12.0,7.410596168611955,0.9008430137087267,0.654076613003215,0.5711823061817947,0,,8,3.0
4.0,4,16.0,10.207095970172329,2.0024855717660612,0.5627928341184545,0.5614939125136157,1,8.0,12,3.0
4.0,5,20.0,19.520873522575535,7.494774393306364,0.6302883285117756,0.3556893841621794,1,9.0,12,3.0
4.0,6,24.0,30.760162807092346,12.794435933875961,0.5594157226758614,0.25681127420752536,1,6.0,12,3.0
4.0,7,28.0,43.65821116949449,16.78705985883345,0.5282670347116244,0.2251788040361516,1,6.0,10,3.0
4.0,8,32.0,58.066916825591726,20.23878462790876,0.23537407170537356,0.2122153940899313,1,6.0,12,3.0
4.0,9,36.0,73.92189536902671,23.37748705503262,0.21068569968987078,0.20637937543409024,1,6.0,14,3.0
4.0,10,40.0,91.22535310706806,26.30549443319044,0.20452954012023147,0.20365714632368626,1,6.0,16,3.0
4.0,11,44.0,110.03814764057046,29.083254013499825,0.20251844831917756,0.20237271957038216,1,6.0,18,3.0
4.0,12,48.0,130.47493790649173,31.75113671104993,0.20176522584094697,0.20176522584094697,1,6.0,20,3.0
4.0,13,52.0,129.2070446859636,34.16320032828385,0.20185347435412526,0.20185347435412526,1,6.0,20,3.0
4.0,14,56.0,126.36906279733869,36.552813097265776,0.2020078563380192,0.2020078563380192,1,6.0,20,3.0
4.0,15,60.0,122.01938039301149,38.905882972488214,0.20227217818717935,0.20227217818717935,1,6.0,20,3.0
4.0,16,64.0,116.15214259457744,41.19723526694397,0.2027411675087203,0.2027411675087203,1,6.0,20,3.0
4.25,1,4.25,2.624586143050067,0.1469626353011168,0.6542873150850497,0.5711823061817947,0,,1,22.0
4.25,2,8.5,5.249172286100134,0.5127524256826005,0.6542873150850496,0.5711823061817947,0,,0,
4.25,3,12.75,7.873758429150201,0.9885672437446453,0.6524894950950085,0.5711823061817947,0,,8,3.0
4.25,4,17.0,12.334542153593471,3.0604215594370023,0.5223506138663796,0.5128480509550182,1,8.0,11,3.0
4.25,5,21.25,22.8417158677692,9.358019776460358,0.650659040401371,0.3110300708761101,1,8.0,11,3.0
4.25,6,25.5,35.41262651713616,14.384347627529133,0.5588670014164422,0.24123575847182074,1,6.0,11,3.0
4.25,7,29.75,49.78160590967541,18.345066810840198,0.37685216702990126,0.21818820515528348,1,6.0,10,3.0
4.25,8,34.0,65.81492573517238,21.839543410328258,0.2221799356416072,0.2087403983317128,1,6.0,12,3.0
4.25,9,38.25,83.47424808361257,25.045891526450777,0.20710761321224694,0.2046025923351114,1,6.0,14,3.0
4.25,10,42.5,102.8003186791492,28.056370070519158,0.20323681760237006,0.20274630686145245,1,6.0,16,3.0
4.25,11,46.75,123.90501496320992,30.927216905720883,0.20198841338198142,0.20190892982000877,1,6.0,18,3.0
4.25,12,51.0,146.96497758702947,33.698910703214175,0.20153152654945325,0.20153152654945325,1,6.0,20,3.0
4.25,13,55.25,145.71910081356543,36.28271158216069,0.20157966617927925,0.20157966617927925,1,6.0,20,3.0
4.25,14,59.5,142.8062590619887,38.852128838721164,0.20166415122230374,0.20166415122230374,1,6.0,20,3.0
