lambda_stale,true_gain,V_current,V_balanced,V_candidate,h_current,h_balanced,h_candidate
23.3,-0.0058000048747751665,13.446498654894047,2.6463089832250257,1647.7216960437738,399716.88620502746,78665.41423600315,48980943.11230745
23.35,-0.006176793245812662,13.496443845542537,2.6500975558464384,1690.1755255679698,353747.3726552107,69460.15249567309,44300199.24791342
23.400000000000002,-0.006552905088387018,13.546344617836699,2.653872960920225,1733.7549656129768,315467.31131990254,61803.400931032236,40375690.484744266
23.450000000000003,-0.006928335623226145,13.596200127597484,2.6576352336429316,1778.4905238093997,283243.3440708041,55365.28469961795,37050469.88382516
23.500000000000004,-0.007303080148289065,13.646009537714567,2.661384409273583,1824.4135491434683,255854.78098363624,49899.41735465022,34206698.13761963
23.55,-0.007677134038206135,13.695772018155685,2.6651205231315083,1871.5562554908909,232374.3947849333,45218.755669312515,31754453.242878743
23.6,-0.008050492743718829,13.745486745975194,2.6688436105941857,1919.95174581675,212087.56092718546,41179.227940601115,29624115.201842334
23.650000000000002,-0.008423151791120298,13.795152905321823,2.6725537070951253,1969.63403706049,194436.26253482277,37668.40119841637,27761075.455689713
23.700000000000003,-0.00879510678169737,13.844769687445263,2.6762508481217617,2020.6380857255863,178979.5872806863,34597.48938191308,26121992.54963094
23.750000000000004,-0.009166353391169224,13.894336290701917,2.679935069213376,2072.9998141940287,165365.38748128017,31895.622206993037,24672097.34604024
23.8,-0.009536887369128944,13.943851920559595,2.683606405959026,2126.75613778635,153309.63680219644,29505.672160144022,23383223.868730113
23.85,-0.00990670453848641,13.993315789601626,2.6872648939955273,2181.944992588601,142581.18302299458,27381.17351476939,22232350.288668692
23.900000000000002,-0.01027580079490853,14.042727117529715,2.6909105690054247,2238.605364068076,132990.34221747803,25484.018485407465,21200504.073432907
23.950000000000003,-0.010644172106260785,14.092085131165966,2.694543466715003,2296.777316500499,124380.26620496552,23782.714237912987,20271930.75977551
24.000000000000004,-0.01101181451205202,14.141389064454264,2.6981636228923183,2356.5020232318734,116620.33812963322,22251.049921376416,19433456.04168705
24.05,-0.011378724122876438,14.190638158460594,2.701771073345245,2417.8217977988306,109601.0690097733,20867.06704460459,18673991.314188413
24.1,-0.011744897119856268,14.239831661372374,2.705365853919548,2480.780125932146,103230.1174458121,19612.2567650557,17984146.8527958
24.150000000000002,-0.012110329754088989,14.288968828497369,2.708948000496976,2545.4216984686836,97429.15843616321,18470.928665571344,17355926.583894197
24.200000000000003,-0.01247501834609066,14.338048922261278,2.7125175489933726,2611.7924451978174,92131.4002785034,17429.710375779632,16782485.29611945
24.250000000000004,-0.012838959285243257,14.38707121220493,2.7160745353568148,2679.9395696691167,87279.60055605574,16477.147921900534,16257934.064902762
24.3,-0.013202149029239663,14.436034974980219,2.7196189955657584,2749.9115849887994,82824.46968665,15603.384270533214,15777183.215932501
24.35,-0.013564584103534894,14.484939494345772,2.723150965627225,2821.75835063346,78723.3777977298,14799.899050390011,15335814.745897213
24.400000000000002,-0.01392626110079176,14.533784061161366,2.726670481574989,2895.531110310018,74939.30075292614,14059.296492433648,14929978.02924818
24.450000000000003,-0.014287176680333191,14.582567973381835,2.730177579467796,2971.282530892125,71439.9560439213,13375.13163835754,14556304.060331948
24.500000000000004,-0.014647327567590684,14.631290536050024,2.733672295387593,3049.0667424637545,68197.0904073529,12741.767119809601,14211834.54607211
24.55,-0.0150067105535594,14.67995106128924,2.737154665437793,3128.9393795018836,65185.88943909787,12154.254510387254,13893962.970468964
24.6,-0.015365322494250155,14.7285488682948,2.7406247257415446,3210.9576232308896,62384.48587806729,11608.235545060848,13600385.366729703
24.650000000000002,-0.015723160310142203,14.77708328332468,2.74408251244002,3295.1802451822346,59773.54813551697,11099.859491910529,13329059.004686752
24.700000000000003,-0.016080220985643323,14.825553639689907,2.747528061690738,3381.6676519943003,57335.93443013327,10625.71372500503,13078167.566044662
24.750000000000004,-0.016436501568542483,14.873959277743745,2.750961409665891,3470.4819314877086,55056.400828839985,10182.765140541038,12846091.664049393
24.8,-0.016791999169471605,14.922299544870622,2.7543825925506993,3561.686900052963,52921.3537907807,9768.310521929488,12631383.786588239
24.85,-0.017146710961363776,14.970573795473872,2.757791646541774,3655.348151388079,50918.63961900824,9379.93432402883,12432746.917076068
24.900000000000002,-0.017500634178915453,15.018781390963396,2.761188607845517,3751.5331066249732,49037.36465321068,9015.472634862439,12249016.22636645
24.950000000000003,-0.01785376611804934,15.066921699742192,2.7645735126765176,3850.31106588461,47267.74117310193,8672.982302247103,12079143.339629756
25.000000000000004,-0.018206104135379153,15.114994097192392,2.767946397255982,3951.7532613018843,45600.95489024314,8350.714395801622,11922182.770780656
25.05,-0.018557645647675147,15.16299796566072,2.7713072978101785,4055.9329115626974,44029.05063555624,8047.091321802074,11777280.188392583
25.1,-0.018908388131332776,15.210932694443335,2.7746562505688996,4162.92527799655,42544.83343851358,7760.687026950555,11643662.234732063
25.150000000000002,-0.019258329121840556,15.258797679769742,2.7779932917639307,4272.807722269453,41141.78267133128,7490.209823261285,11520627.666428864
25.200000000000003,-0.019607466213253377,15.306592324786662,2.7813184576275622,4385.659765723342,39813.977320109814,7234.48744451551,11407539.623530213
25.250000000000004,-0.019955797057663482,15.354316039540777,2.7846317843910935,4501.56315040927,38556.03076272292,6992.454008719891,11303818.865038203
25.3,-0.02030331936467722,15.401968240961171,2.78793330828337,4620.60190186315,37363.03369408815,6763.138613494614,11208937.83478591
25.35,-0.020650030900888572,15.449548352841077,2.7912230655293264,4742.86239367434,36230.50405453402,6545.655334589275,11122415.442812312
25.400000000000002,-0.020995929489361242,15.497055805819219,2.7945010923485585,4868.4334138986005,35154.34299475187,6339.194433483348,11043812.465012603
25.450000000000003,-0.02134101300910607,15.544490037360433,2.7977674249539035,4997.4062333686525,34130.79605855731,6143.014609734449,10972727.478542088
25.500000000000004,-0.021685279394564327,15.591850491735679,2.8010220995500363,5129.874675956923,33156.41888758182,5956.436158445774,10908793.262671392
25.55,-0.022028726635092477,15.63913662000192,2.8042651523320923,5265.9351908469225,32228.046854856355,5778.834913892354,10851673.60506316
25.6,-0.022371352774447906,15.686347879981039,2.807496619484297,5405.686926871022,31342.76812040508,5609.6368776582185,10801060.462049905
